Precursor Mz,Average Measured Retention Time
797.404629,71.57
761.900333,71.57
794.74113,71.57
759.341794,71.57
821.085402,71.57
766.427573,71.57
753.895574,71.57
508.93169,71.57
507.307986,71.57
883.754887,71.57
452.922243,71.57
465.962262,71.57
680.645726,71.57
681.011904,71.57
550.964554,71.57
518.813127,71.57
920.966736,71.57
903.785292,71.57
849.933553,71.58
780.064384,71.58
553.628954,71.58
552.609448,71.58
687.670095,71.58
688.382634,71.58
560.324056,71.58
707.889769,71.58
492.28166,71.58
671.007041,71.58
583.287474,71.58
583.336109,71.58
615.984231,71.58
541.947451,71.58
736.364441,71.58
672.996031,71.58
674.01666,71.58
487.960698,71.58
753.056783,71.58
734.849786,71.58
945.999622,71.59
772.680108,71.59
556.657901,71.59
536.962544,71.59
799.425141,71.59
929.439694,71.59
981.527492,71.59
976.458615,71.59
828.377754,71.59
638.824617,71.59
512.847502,71.59
723.361261,71.59
874.904759,71.59
715.424525,71.59
988.020751,71.59
827.96178,71.59
710.866294,71.59
716.021016,71.59
957.134532,71.6
873.061217,71.6
893.970333,71.6
425.902126,71.6
756.942859,71.6
893.941575,71.6
676.851266,71.6
568.329142,71.6
571.968865,71.6
719.880889,71.6
760.376805,71.6
706.384506,71.6
797.768797,71.6
796.076356,71.6
763.887226,71.6
677.349573,71.6
499.952314,71.6
628.820824,71.6
719.918852,71.6
534.942762,71.6
969.479534,71.6
691.704016,71.6
690.656954,71.6
692.356419,71.6
714.357628,71.6
506.295969,71.6
765.401555,71.6
752.357634,71.61
742.700165,71.61
742.725257,71.61
680.717374,71.61
783.466698,71.61
542.303012,71.61
703.387916,71.61
703.022468,71.61
851.149566,71.61
516.795466,71.61
743.893031,71.61
925.965779,71.61
918.420857,71.61
667.905745,71.61
692.672894,71.61
900.084244,71.61
633.858263,71.61
666.89792,71.61
933.470027,71.61
522.269537,71.61
864.985786,71.61
476.592897,71.61
724.720901,71.61
823.40872,71.61
517.615702,71.61
707.036166,71.61
482.780439,71.62
579.982273,71.62
670.34812,71.62
735.726486,71.62
694.876327,71.62
791.869565,71.62
701.375788,71.62
714.345717,71.62
601.344989,71.62
606.337164,71.62
742.368416,71.62
742.38557,71.62
931.94802,71.62
928.096373,71.62
605.861337,71.62
857.138106,71.62
944.855487,71.62
944.849061,71.62
802.877578,71.62
613.833734,71.63
697.37342,71.63
738.045496,71.63
737.379568,71.63
709.406109,71.63
685.916309,71.63
730.382308,71.63
729.059465,71.63
879.765892,71.63
775.948672,71.63
810.395604,71.63
942.825088,71.63
785.042697,71.63
830.92506,71.63
787.385905,71.63
784.74331,71.63
632.856055,71.63
809.411588,71.63
941.797198,71.63
617.320133,71.63
624.304976,71.63
621.01961,71.63
512.608324,71.63
614.628336,71.63
658.655674,71.64
717.34212,71.64
997.057471,71.64
822.423019,71.64
968.48931,71.64
574.958128,71.64
821.910898,71.64
750.07763,71.64
997.16053,71.64
778.388422,71.64
713.918852,71.64
440.768189,71.64
813.909744,71.64
841.733535,71.64
505.289485,71.64
764.923809,71.64
441.757821,71.64
587.300665,71.64
508.736562,71.64
782.08646,71.64
911.792107,71.64
703.360844,71.64
453.255334,71.64
794.401032,71.64
667.381048,71.65
632.850438,71.65
581.306198,71.65
869.153087,71.65
865.969802,71.65
675.382437,71.65
640.871705,71.65
859.4361,71.65
907.066913,71.65
835.427389,71.65
554.295299,71.65
748.393198,71.65
576.659859,71.65
554.313492,71.65
735.882998,71.65
736.347934,71.65
735.879067,71.65
579.342446,71.65
642.865231,71.65
599.854469,71.65
600.364495,71.66
756.414465,71.66
741.416142,71.66
919.486347,71.66
918.957719,71.66
496.965672,71.66
923.535977,71.66
804.091939,71.66
804.116196,71.66
927.514573,71.66
507.254966,71.66
637.379363,71.66
507.602516,71.66
565.634873,71.66
704.370814,71.66
834.422571,71.66
811.385579,71.66
647.365398,71.66
858.438531,71.66
685.35028,71.66
568.98575,71.66
932.512365,71.66
930.916386,71.66
931.45491,71.66
686.3726,71.66
648.405912,71.66
827.954152,71.67
608.839548,71.67
651.868828,71.67
410.923807,71.67
941.792112,71.67
950.007112,71.67
758.922123,71.67
767.902019,71.67
892.971821,71.67
768.360904,71.67
767.412257,71.67
950.46774,71.67
744.895908,71.67
575.300509,71.67
871.980366,71.67
586.855524,71.68
782.905616,71.68
872.126767,71.68
802.058241,71.68
766.869368,71.68
501.593909,71.68
917.437447,71.68
849.752706,71.68
917.53852,71.68
836.888674,71.68
667.887552,71.68
865.943981,71.68
634.390262,71.68
674.884812,71.68
770.900994,71.68
675.838059,71.68
573.65779,71.69
536.612069,71.69
738.900856,71.69
481.78711,71.69
701.426844,71.69
592.618895,71.69
592.999992,71.69
498.299853,71.69
631.834985,71.69
631.834985,71.69
825.42437,71.69
639.366255,71.69
801.082164,71.69
558.312103,71.7
853.43646,71.7
696.861534,71.7
697.348076,71.7
565.621404,71.7
857.781154,71.7
711.376494,71.7
973.963967,71.7
928.135768,71.7
832.425561,71.7
758.869556,71.7
831.401791,71.7
835.477794,71.7
893.441271,71.7
588.964948,71.71
717.376494,71.71
764.891354,71.71
718.338239,71.71
746.411923,71.71
625.97479,71.71
535.844625,71.71
963.966933,71.71
588.320656,71.71
586.977299,71.71
645.342446,71.71
509.304278,71.71
689.375963,71.72
663.871182,71.72
615.719272,71.72
618.836474,71.72
527.939351,71.72
536.613193,71.72
474.944102,71.73
545.314843,71.73
683.320297,71.73
684.35503,71.73
595.344989,71.73
824.934373,71.73
825.727615,71.73
488.93198,71.73
561.604697,71.73
490.598883,71.73
886.986317,71.73
696.703904,71.73
975.176009,71.73
699.723187,71.73
881.997839,71.74
768.379765,71.74
827.42777,71.74
759.397586,71.74
645.367941,71.74
624.350082,71.74
513.962879,71.74
677.708878,71.74
760.384319,71.74
874.117036,71.74
568.318251,71.74
567.798502,71.74
995.030587,71.74
949.971161,71.74
840.146601,71.74
529.258198,71.74
753.893563,71.75
750.91209,71.75
992.14147,71.75
426.251924,71.75
428.577531,71.75
960.988723,71.75
962.459798,71.75
587.850773,71.75
783.43135,71.75
969.978166,71.75
792.768908,71.75
444.254914,71.75
689.338568,71.75
444.799489,71.75
660.83941,71.75
641.316763,71.75
515.291218,71.75
865.98968,71.75
897.968944,71.76
706.864077,71.76
456.225269,71.76
829.423578,71.76
670.845884,71.76
670.33938,71.76
792.419413,71.76
645.344131,71.76
733.395249,71.76
694.863751,71.76
600.852981,71.76
467.59435,71.76
579.800748,71.76
600.649517,71.76
903.977824,71.76
933.101057,71.76
933.977824,71.76
682.876653,71.76
605.986412,71.76
605.331024,71.76
591.829506,71.76
638.299921,71.77
697.881935,71.77
803.086131,71.77
923.919452,71.77
879.476937,71.77
512.789318,71.77
497.952537,71.77
622.321514,71.78
877.436613,71.78
939.497805,71.78
621.358403,71.78
654.668248,71.78
939.815023,71.78
406.916764,71.78
628.998652,71.78
748.712071,71.78
782.36333,71.78
691.36117,71.78
783.372472,71.78
769.056239,71.78
535.844625,71.78
536.284734,71.78
503.7946,71.78
793.402231,71.78
957.031879,71.78
963.826934,71.78
997.973081,71.79
633.678919,71.79
509.807845,71.79
865.750242,71.79
516.913859,71.79
669.82918,71.79
920.794399,71.79
572.835942,71.79
736.395553,71.79
574.32713,71.79
740.397474,71.8
532.310949,71.8
797.751583,71.8
696.391772,71.8
906.998036,71.8
627.324476,71.8
479.302592,71.8
711.677138,71.8
711.427376,71.8
780.073891,71.8
882.402965,71.81
609.845687,71.81
881.990537,71.81
814.725485,71.81
759.414354,71.81
890.081774,71.81
795.417736,71.81
625.831723,71.81
937.003653,71.81
841.935427,71.82
986.957097,71.82
991.083292,71.82
953.979647,71.82
586.837331,71.82
994.028379,71.82
499.27892,71.82
634.336499,71.82
993.134544,71.82
856.064844,71.82
642.324588,71.82
970.111734,71.83
687.359086,71.83
687.379757,71.83
917.480011,71.83
645.37682,71.83
732.87547,71.83
552.795466,71.83
722.371037,71.83
721.371735,71.83
537.286942,71.83
807.947815,71.84
595.817227,71.84
737.426518,71.84
886.946326,71.84
708.83941,71.84
746.90393,71.84
710.860677,71.84
710.683458,71.84
556.837331,71.84
637.019164,71.84
663.027554,71.84
490.777896,71.84
608.821681,71.84
649.844299,71.84
826.729907,71.84
763.333877,71.84
621.803685,71.85
893.487639,71.85
876.755221,71.85
986.805253,71.85
758.922123,71.85
563.365724,71.85
814.387925,71.85
781.073102,71.85
782.749514,71.85
941.953826,71.85
870.715604,71.85
871.983046,71.86
666.836474,71.86
539.294964,71.86
947.966402,71.86
959.490575,71.86
619.820489,71.86
712.880258,71.86
582.332216,71.86
860.400706,71.86
897.133916,71.86
740.038847,71.86
517.292856,71.86
898.792218,71.86
668.832245,71.86
616.344997,71.86
818.482682,71.87
457.929621,71.87
672.061363,71.87
583.321848,71.87
846.963988,71.87
473.257654,71.87
907.449798,71.87
887.102621,71.87
804.390656,71.87
853.945992,71.87
856.946326,71.87
787.393178,71.88
568.813521,71.88
787.737274,71.88
955.824915,71.88
909.495129,71.88
894.471654,71.88
873.096696,71.88
566.821681,71.89
752.070364,71.89
972.512896,71.89
884.456861,71.89
572.331358,71.89
940.978021,71.89
938.969999,71.89
870.958714,71.89
622.857209,71.89
937.468154,71.89
725.710836,71.89
743.01963,71.89
985.50837,71.89
868.984398,71.89
989.823412,71.89
993.511311,71.9
603.339183,71.9
868.431349,71.9
614.828983,71.9
674.009328,71.9
720.858272,71.9
773.397363,71.9
738.399933,71.9
735.040745,71.9
626.980381,71.9
880.484762,71.91
925.154657,71.91
812.085803,71.91
800.956497,71.91
594.824223,71.91
488.297533,71.91
498.808042,71.91
904.961839,71.91
616.866088,71.92
786.927602,71.92
790.375531,71.92
745.418359,71.92
958.991265,71.92
765.740795,71.92
496.300384,71.92
883.922851,71.92
572.296984,71.92
599.861337,71.92
973.464223,71.92
576.330574,71.92
931.939033,71.92
936.111728,71.92
622.849581,71.92
535.291171,71.93
771.403566,71.93
941.474394,71.93
619.337728,71.93
797.896637,71.93
984.783394,71.93
707.349133,71.93
896.959108,71.93
433.259078,71.93
823.103128,71.93
899.099711,71.93
998.553698,71.93
997.004904,71.94
816.819826,71.94
755.726486,71.94
636.338849,71.94
635.702058,71.94
593.846841,71.94
627.32987,71.94
818.965811,71.95
715.893169,71.95
638.85774,71.95
715.059688,71.95
756.85626,71.95
785.730236,71.95
759.070476,71.95
880.840955,71.95
600.324593,71.95
759.361564,71.95
646.831388,71.95
892.929819,71.95
846.463596,71.95
506.829309,71.95
795.034163,71.95
612.007147,71.96
776.717773,71.96
915.105992,71.96
741.736662,71.96
968.495858,71.96
525.297507,71.96
772.417987,71.96
546.648014,71.96
587.693952,71.96
586.837331,71.96
505.945048,71.97
859.441408,71.97
859.452407,71.97
515.953438,71.97
582.29583,71.97
957.080171,71.97
817.396469,71.97
960.814694,71.97
734.723299,71.97
737.382831,71.97
582.980598,71.98
536.812801,71.98
807.929622,71.98
706.052756,71.98
846.90053,71.98
710.719554,71.98
802.911952,71.98
891.449865,71.98
589.977193,71.98
557.300581,71.98
719.003079,71.98
609.990217,71.98
825.419422,71.98
480.268191,71.98
758.433637,71.98
657.360313,71.98
479.802228,71.99
478.792392,71.99
565.850241,71.99
596.839873,71.99
598.328332,71.99
764.018841,71.99
750.442467,71.99
805.95362,71.99
789.40324,71.99
625.830037,71.99
877.372769,71.99
778.058241,71.99
770.074114,71.99
915.444482,71.99
534.786587,72
728.387132,72
951.146667,72
603.996359,72
580.837331,72
616.314023,72.01
736.707938,72.01
679.012515,72.01
756.025595,72.01
774.384713,72.01
796.928894,72.01
879.460755,72.01
905.142021,72.01
878.886663,72.01
811.351205,72.01
711.358301,72.01
917.460132,72.02
719.370689,72.02
464.749996,72.02
784.689094,72.02
653.014525,72.02
616.837331,72.02
815.410246,72.02
845.954152,72.02
877.093858,72.02
844.943064,72.02
493.943707,72.03
954.984791,72.03
647.881215,72.03
601.986918,72.03
492.948904,72.03
963.424044,72.03
900.945469,72.03
689.379894,72.03
721.389927,72.03
676.012849,72.04
417.252035,72.04
658.382634,72.04
941.96439,72.04
971.982583,72.04
527.304278,72.04
551.973443,72.04
740.075895,72.04
641.39247,72.04
668.872236,72.04
688.364875,72.04
582.314023,72.04
669.658406,72.04
691.051304,72.04
645.37682,72.04
674.042415,72.04
674.007153,72.04
1001.117547,72.04
991.503507,72.04
952.985757,72.04
948.76618,72.04
919.428832,72.04
604.871705,72.05
552.615596,72.05
966.465946,72.05
581.315035,72.05
844.077419,72.05
613.849915,72.05
709.051527,72.05
843.403966,72.05
696.705028,72.05
799.390853,72.05
454.783839,72.05
459.732,72.05
608.680371,72.05
460.62224,72.05
649.681323,72.06
465.296256,72.06
707.671436,72.06
633.660193,72.06
825.940513,72.06
749.379532,72.06
606.834788,72.06
607.663269,72.06
780.732523,72.06
954.789826,72.06
689.668748,72.07
966.988723,72.07
715.82578,72.07
676.015314,72.07
845.730019,72.07
619.971885,72.07
931.474501,72.07
618.669589,72.07
937.150695,72.07
860.467118,72.07
864.772435,72.07
854.793171,72.08
816.909844,72.08
531.321317,72.08
952.462872,72.08
642.665784,72.08
994.162205,72.08
552.795466,72.08
554.952425,72.08
578.85245,72.08
556.298596,72.08
999.523795,72.08
780.400773,72.09
802.429258,72.09
631.839351,72.09
592.339706,72.09
589.312125,72.09
891.006384,72.09
625.831722,72.09
757.400166,72.09
586.368464,72.09
637.019164,72.09
881.928331,72.09
644.714075,72.09
593.967747,72.09
594.338849,72.09
561.299861,72.09
594.312459,72.09
786.413124,72.09
834.453787,72.09
564.842416,72.09
661.822409,72.09
844.946326,72.09
625.89518,72.1
834.479282,72.1
764.730565,72.1
765.053485,72.1
752.366658,72.1
834.775728,72.1
567.30874,72.1
